CNPJ;ID_ESFERA
12431437000169;1
12445365000109;1
12569623000169;1
12593725000110;1
12763457000137;1
12779225000177;1
12781610000159;1
12918998000197;1
13491027000176;1
13564227000101;1
13654396000132;1
14322110000184;1
14530582000122;1
14925164000134;1
15632138000180;1
15740578000151;1
16596782000103;1
15700427000170;1
15790911000137;1
17407238000139;1
17556737000198;1
18154671000172;1
18402264000137;1
18483865000111;1
18656487000120;1
18776003000187;1
18792109000174;1
18865049000172;1
18869153000135;1
19427284000125;1
19438854000182;1
19631593000112;1
19655098000143;1
19970108000135;1
20009091000133;1
20307829000149;1
20317086000198;1
20905429000135;1
21103237000178;1
21202388000183;1
21307502000130;1
21321981000149;1
21513620000102;1
22208989000166;1
23005590000140;1
24513574000636;1
27762314000188;1
29170201000119;1
29995505000115;1
10490987000123;1
10598364000179;1
10811526000105;1
11076942000170;1
11209770000165;1
11304889000117;1
11383748000137;1
11570107000191;1
11685421000110;1
11814527000176;1
11856862000137;1
11908594000150;1
11958034000100;1
12012166000107;1
12035107000154;1
12152148000120;1
12201824000109;1
12445872000142;1
12447221000191;1
12603767000194;1
12868705000104;1
13035671000130;1
13674210000107;1
13845413000119;1
13923732000103;1
14148034000132;1
14473373000194;1
14569435000166;1
15604910000150;1
15912254000153;1
16403132000102;1
16630938000125;1
16648079000100;1
16613040000149;1
16964750000113;1
17065050000150;1
17096149000119;1
17302791000107;1
17432497000110;1
17730499000195;1
17784175000130;1
17945886000149;1
18115727000180;1
18208877000138;1
18257399000156;1
18326716000149;1
18341270000121;1
19115975000193;1
19290496000103;1
19437886000163;1
19438309000196;1
19890221000100;1
20180384000189;1
20183605000172;1
20306925000172;1
20962535000150;1
22063685000158;1
23109348000117;1
23167129000194;1
23192890000186;1
23379245000177;1
23747554000152;1
24513574000717;1
24544534000147;1
26488873000189;1
17340731000189;1
17577160000109;1
17658696000140;1
17698753000115;1
17782754000143;1
17792379000112;1
18216831000160;1
18241698000100;1
18335512000174;1
18471204000176;1
18728302000146;1
18730452000194;1
19281373000106;1
21025594000165;1
21706625000143;1
23014200000107;1
23884645000130;1
24228736000180;1
24514325000150;1
27084331000103;1
27772939000120;1
28109741000124;1
28172262000152;1
29118655000140;1
30021579000130;1
30078127000194;1
30406600000115;1
30431847000191;1
30701451000117;1
30806235000136;1
30838828000184;1
30970514000130;1
31021027000194;1
44420878000151;1
45682448000170;1
45694968000101;1
47614059000133;1
47641438000112;1
47916589000136;1
48066825000135;1
48081388000129;1
48087254000115;1
49544803000104;1
50337273000102;1
51287161000149;1
52734156000108;1
52904961000124;1
52992165000190;1
53142067000127;1
31035042000191;1
31548281000145;1
31746059000157;1
33085430000102;1
34559878000183;1
35006582000106;1
36055588000128;1
37079594000188;1
41137753000120;1
41798044000196;1
42152060000170;1
43728028000152;1
43740555000182;1
43886317000180;1
45646732000191;1
45680124000101;1
46774016000152;1
47414427000108;1
48116780000166;1
48392068000190;1
48401193000119;1
49210622000133;1
49736207000118;1
50190526000150;1
52563581000173;1
53159233000106;1
70097811000138;1
70097969000108;1
97519352000190;1
26605320000169;1
26765895000149;1
28448511000190;1
30033246000120;1
30073826000141;1
30280822000134;1
30294216000178;1
30710491000125;1
30732477000122;1
30735527000125;1
30796772000142;1
30900289000166;1
30933602000162;1
33454681000117;1
34058663000189;1
34291994000164;1
34470209000130;1
34713612000143;1
36614645000161;1
39830273000107;1
41684215000156;1
42135929000178;1
42671989000105;1
42768223000143;1
42900405000126;1
43828842000149;1
44181198000122;1
44604666000124;1
44925813000168;1
45486128000145;1
46547944000184;1
46629174000119;1
46725100000186;1
30049467000197;1
30838818000149;1
30933609000184;1
31006239000100;1
31042177000184;1
34345209000109;1
34681061000183;1
35240596000181;1
36092833000177;1
38100522000138;1
39416684000142;1
39455882000115;1
39972318000170;1
40017463000180;1
40348840000164;1
40955403000109;1
41410324000185;1
42291415000101;1
42324734000176;1
43627981000104;1
43652266000121;1
44174834000199;1
46487752000120;1
48060880000118;1
48344157000160;1
48463778000163;1
48710977000129;1
49415255000104;1
49498931000150;1
49995943000190;1
50006874000124;1
50205950000120;1
50434259000119;1
47046104000109;1
47691728000170;1
48401547000125;1
48680354000150;1
49331664000122;1
49829577000108;1
50249030000104;1
70098884000144;1
50780274000119;1
51382672000140;1
51549213000108;1
51592599000130;1
08615188000194;1
08732174000150;1
08732174000584;1
08737694000237;1
08739930000254;1
08740466000305;1
08753204000377;1
08753204000458;1
08754111000286;1
08754111000529;1
08764284000102;1
08778029000100;1
08778318000371;1
08781791000146;1
08786626000268;1
08786865000137;1
08787236000121;1
08794632000186;1
08806754001036;1
08806754001460;1
08809071000141;1
08809071000575;1
08809469000188;1
08865628000323;1
08865628000676;1
08865628000838;1
08865636000108;1
08867780000345;1
08867780000507;1
08869489000578;1
08869505000441;1
08874984000222;1
08874984000303;1
08876104000508;1
08881567000398;1
08882730000256;1
08883217000441;1
08883969000593;1
08885139000171;1
08891541000169;1
08894859000101;1
08894859000608;1
08894859000950;1
08898124000148;1
08899940000338;1
08902934000120;1
08916645000342;1
08916645000504;1
08916785000310;1
08916785000744;1
08916785001988;1
08916785002283;1
08917080000660;1
08917080000903;1
08917106000409;1
08919425000100;1
08920571000156;1
08922718000228;1
08924581000402;1
08925968000483;1
08925968000645;1
08931495000346;1
08943268000250;1
08944092000170;1
08947699000375;1
08947699000618;1
08948697000309;1
08991804000101;1
08996886000853;1
08999682000523;1
08999682000795;1
08999690000227;1
08999708000290;1
08999708000533;1
08999716000407;1
08999716000660;1
09048976000109;1
09070400000148;1
09072430000274;1
09072448000276;1
09072455000510;1
09072463000133;1
09074592000160;1
09084054000580;1
09084088000656;1
09084815000847;1
09090689000590;1
09145368000112;1
09148131000195;1
09148727000195;1
09151861000145;1
09164716000522;1
09302424000185;1
09380559000169;1
09494229000102;1
10188691000152;1
10472943000170;1
10541009000163;1
10770716000121;1
11153600000106;1
11268285000162;1
11285069000125;1
11332661000130;1
11376311000176;1
11400094000102;1
11418606000168;1
11431018000164;1
11457024000190;1
11479205000118;1
11594451000110;1
11793042000143;1
11850452000189;1
11935039000117;1
11951131000170;1
11956066000176;1
08738916000155;1
08739138000119;1
08778029000372;1
08778318000703;1
08778318000886;1
08778318001181;1
08778318001696;1
08778326000156;1
08781791000227;1
08785479000554;1
08806739000105;1
08806754000226;1
08806754000498;1
08806754001206;1
08806788000130;1
08846236000155;1
08868515000381;1
08869489000144;1
08869505000107;1
08881666000965;1
08882730000680;1
08883217000280;1
08883951000591;1
08888950000106;1
08898124000490;1
08899940000257;1
08899940000508;1
08902934000716;1
08916785000230;1
08916785001040;1
08916785001392;1
08916785001473;1
08916785002011;1
08917080000318;1
08920126000196;1
08921876000263;1
08922718000651;1
08924003000123;1
08925968000130;1
11956816000100;1
12147288000100;1
12229486000113;1
12270261000100;1
12271478000135;1
12285704000137;1
12319873000140;1
12446181000163;1
12522695000150;1
12544678000114;1
12612026000170;1
12668697000152;1
12753724000195;1
12770140000128;1
12770413000134;1
12802197000161;1
13003424000151;1
13044711000100;1
13072341000114;1
13107318000118;1
13291727000117;1
13655362000162;1
13751495000132;1
13845567000100;1
14569524000102;1
14688620000170;1
14707036000114;1
14735164000171;1
14817162000121;1
14952069000120;1
15571034000103;1
15659574000143;1
16525232000101;1
16713873000181;1
17340734000112;1
17739771000106;1
17886924000130;1
17973840000133;1
18079808000171;1
18206884000109;1
18300139000116;1
18473167000135;1
18494945000172;1
18809786000158;1
18816829000122;1
20129965000196;1
20392948000147;1
20672372000171;1
20815318000138;1
20934715000129;1
21129179000151;1
21177660000112;1
24513574000202;1
26331083000195;1
26453218000195;1
27268996000177;1
29070033000190;1
29553225000157;1
30026572000100;1
30274632000104;1
30392049000106;1
30452894000111;1
30642183000100;1
30697989000103;1
08925968000211;1
08929648000310;1
08929648000663;1
08942229000157;1
08942306000179;1
08943268000179;1
08945727000153;1
08947699000456;1
08991812000158;1
08993909000523;1
08993925000788;1
08999682000108;1
08999708000371;1
09048976000451;1
09048976000885;1
09072430000606;1
09072448000357;1
09075011000105;1
09084054000157;1
09084088000303;1
09151473000164;1
09151473000598;1
09159666000838;1
09159666001052;1
09164716000360;1
10528434000112;1
10557425000150;1
10785644000196;1
10819820000163;1
10975044000190;1
11227813000135;1
11268139000137;1
11364289000144;1
11417610000101;1
11420456000127;1
11421779000135;1
11516231000179;1
11667845000151;1
11793009000113;1
11903620000157;1
11995860000129;1
12011984000195;1
12044829000175;1
12044868000172;1
12081925000193;1
12290612000145;1
12321759000155;1
12370254000180;1
12417272000170;1
12447227000169;1
12694879000106;1
12799717000124;1
12802800000105;1
12899823000180;1
13051539000111;1
13069201000197;1
13199106000108;1
13772067000196;1
14441213000163;1
14816083000104;1
15651232000187;1
15659586000178;1
15675327000130;1
16499152000110;1
16576297000178;1
17197555000178;1
17255101000106;1
17740126000103;1
17999135000105;1
18134000000140;1
30731573000156;1
30786025000123;1
30947315000101;1
30982480000102;1
31568704000199;1
31723680000103;1
31846797000176;1
32318440000188;1
34451210000118;1
34904527000162;1
36306716000169;1
41067724000130;1
41134826000120;1
41833049000102;1
41986248000150;1
42867406000116;1
42875490000110;1
44377218000135;1
44692079000134;1
46102423000113;1
46440734000192;1
46673036000137;1
46686834000101;1
46983311000119;1
47339280000120;1
47401339000163;1
48068588000141;1
48274116000145;1
48389509000102;1
48401100000156;1
48505766000154;1
48699929000187;1
49077005000101;1
49267608000176;1
49624284000186;1
50356081000135;1
50916780000192;1
51074856000142;1
51946642000119;1
70098934000193;1
18189029000129;1
18216724000132;1
18217652000148;1
18284593000120;1
18666341000166;1
19108175000145;1
19152785000146;1
19257318000180;1
19310414000145;1
19384295000175;1
19439796000101;1
21352056000185;1
21401308000119;1
21462893000167;1
21781188000122;1
22217607000160;1
22634287000144;1
22701942000130;1
23167226000187;1
23397784000139;1
24514283000158;1
25369030000109;1
26453210000129;1
26620650000123;1
27860293000133;1
28296383000106;1
28727829000100;1
30024227000138;1
30035915000101;1
30076130000179;1
30088607000136;1
30089360000172;1
30294984000121;1
30297830000193;1
30651762000119;1
30758367000130;1
30782487000172;1
30909210000168;1
30910189000110;1
30933364000195;1
33080253000171;1
33598752000155;1
33806625000102;1
34481497000129;1
34858507000100;1
35501733000194;1
35760046000193;1
38116821000160;1
40669170000188;1
41206199000196;1
41827975000175;1
41829779000130;1
42147031000110;1
42427193000101;1
42818265000141;1
42966194000124;1
42973557000159;1
43727497000157;1
43731000000174;1
43791186000157;1
43820473000148;1
44068506000108;1
44280951000137;1
44425365000133;1
44753482000126;1
46311410000154;1
46330190000106;1
46995008000136;1
47043834000148;1
47846321000175;1
48408142000119;1
48455700000105;1
48961780000162;1
49352575000162;1
50191557000125;1
50620634000115;1
52376281000185;1
70134374000185;1
97549981000162;1
01612773000191;1
01617684000138;1
01653265000151;1
02310717000165;1
02931144000197;1
04442483000135;1
04964530000100;1
08354235000193;1
08583817000141;1
08584146000133;1
08607012000190;1
08607061000123;1
09143041000101;1
09288606000149;1
09309618000102;1
09309626000159;1
11983996000119;1
12609400000188;1
12732038000138;1
12942017000147;1
13245182000102;1
24223752000180;1
24225625000110;1
24232555000127;1
01615253000132;1
01629698000171;1
01638457000199;1
01674553000192;1
01965876000135;1
03411185000115;1
03813487000110;1
07289779000156;1
08581985000106;1
09220922000189;1
10560742000125;1
10743268000177;1
10743482000123;1
10761724000101;1
12721999000147;1
12724282000159;1
24508822000146;1
24510612000192;1
41134750000133;1
70098777000116;1
00970131000100;1
01618605000103;1
01643001000117;1
01656981000192;1
01678232000166;1
01970195000165;1
02309824000173;1
02325823000112;1
03593988000138;1
03596130000127;1
08560781000180;1
08580706000181;1
08582199000115;1
11993466000151;1
12913646000149;1
12913737000184;1
24227373000168;1
24508640000175;1
24510547000103;1
01613430000141;1
01616336000146;1
01624879000105;1
01760259000101;1
04832786000164;1
05244679000188;1
08354201000107;1
08582371000130;1
10853844000139;1
11364725000185;1
11988433000113;1
12922647000150;1
24226177000179;1
24232258000181;1
24233173000118;1
24233199000166;1
24508343000120;1
24510620000139;1
00710819000142;1
01609777000110;1
04146736000123;1
04226327000137;1
08580458000179;1
08582207000123;1
08841637000112;1
09143637000101;1
10513130000181;1
24225690000145;1
24513434000153;1
40949471000165;1
41134776000181;1
00481487000171;1
00774433000102;1
00898293000176;1
01615254000187;1
01617683000193;1
01618595000106;1
01635617000146;1
01845157000180;1
02311522000130;1
02322970000139;1
02506174000156;1
02920623000108;1
07764762000103;1
08582694000124;1
08583932000116;1
08583981000159;1
09308933000115;1
09370784000114;1
11891058000199;1
12721858000124;1
12722930000138;1
12723854000185;1
12913653000140;1
12914115000170;1
12920252000118;1
12920286000102;1
24232399000102;1
35506690000130;1
01612644000101;1
02044560000173;1
02140375000182;1
02307198000186;1
02372330000133;1
03019226000122;1
03079249000122;1
04252692000116;1
04721463000101;1
06072256000190;1
07837470000153;1
08583809000103;1
08606972000136;1
09142985000164;1
09143074000151;1
09232679000119;1
09260217000105;1
09308842000180;1
10762011000162;1
11891041000131;1
12720256000152;1
12913679000199;1
12922597000100;1
24107823000189;1
24226284000105;1
24226342000192;1
35578012000182;1
00435934000156;1
00435939000189;1
01612772000147;1
01812534000185;1
02084343000107;1
02262190000140;1
02304546000161;1
04226179000150;1
05562774000120;1
07156713000198;1
08560799000182;1
08582041000145;1
08582355000148;1
08584195000176;1
09597600000153;1
11986056000183;1
12722468000179;1
12920278000166;1
12922605000119;1
24226573000104;1
24509945000100;1
00431374000161;1
01612554000102;1
01618606000158;1
01822324000178;1
02215626000140;1
02334899000104;1
04226001000100;1
08579973000139;1
08583577000185;1
08584377000147;1
10763936000128;1
10853984000107;1
12723342000119;1
12920187000120;1
24097990000196;1
24231987000113;1
24508889000180;1
00909349000140;1
01367156000178;1
01614188000120;1
01615646000146;1
01615654000192;1
01633342000101;1
01643057000171;1
01658733000180;1
01667940000100;1
01698922000187;1
01715942000119;1
01799815000145;1
02311523000184;1
02316556000117;1
02323474000108;1
02348066000100;1
02992704000113;1
03412879000177;1
03465642000154;1
07776126000100;1
08582546000100;1
08584138000197;1
08584179000183;1
08584229000122;1
08841553000189;1
09283482000109;1
10761708000119;1
11988425000177;1
12671806000190;1
12914271000131;1
24107781000186;1
24232373000156;1
35492420000117;1
35576669000100;1
41210139000147;1
70097829000130;1
34304033000147;2
02221962000104;2
04816974000107;2
05523727000177;2
07531295000171;2
08338873000110;2
08405292000235;2
08730095000291;2
08761124000444;2
08778243000167;2
08778268002023;2
08778268002708;2
08778268003267;2
08778268003690;2
08778268003933;2
08778268004662;2
08778268004743;2
08778268005634;2
08778300000299;2
08778300000612;2
08907768000155;2
08907776000363;2
08907776000797;2
09122706002063;2
24507865000107;2
28807336000180;2
44723751000101;2
49000448000102;2
01745944000150;2
04865760000112;2
04886240000196;2
07077648000105;2
07529125000152;2
08778250000240;2
08778268000160;2
08778268000322;2
08778268003003;2
08778300000108;2
08951600000228;2
09122706000443;2
09122706000958;2
09122706001415;2
09122706001849;2
09128000000146;2
09186982000122;2
10848190000155;2
13307527000105;2
21736498000125;2
27655429000173;2
45060874000172;2
45226079000101;2
03114093000173;2
08778250000320;2
08778268000403;2
08778268002619;2
08778268003186;2
08778268005472;2
08778268005715;2
08778300000370;2
08778300000531;2
09122706000605;2
09122706001253;2
09122706001687;2
09122706001920;2
09122706002144;2
09122706002225;2
09125444000128;2
09260381000112;2
09284001000180;2
10733319000260;2
10733319000422;2
12671814000137;2
12720595000139;2
17456796000194;2
24508541000193;2
32535845000178;2
70097779000190;2
01518579000141;2
02467492000155;2
05830824000102;2
08329849000115;2
08761132000148;2
08778268004158;2
08778268005049;2
08778276000107;2
08907750000234;2
09122706000281;2
09122706000796;2
09122706001091;2
09537092000118;2
12933172000105;2
03595140000148;2
07531295000252;2
08299661000171;2
08331175000193;2
08366486000198;2
08730095000100;2
08761124000363;2
08761140000356;2
08761157000141;2
08778268001213;2
08778268002538;2
08778268002961;2
08778268003771;2
08778268004581;2
08778268005391;2
08778268005804;2
08778300000884;2
08907776000444;2
09125444000128;2
09128000000227;2
09260290000187;2
09449162000186;2
10733319000180;2
13168003000180;2
20674326000101;2
21054904000170;2
21736498000125;2
21736498000125;2
27029193000160;2
35268389000135;2
03515174000185;2
06195827000184;2
08032795000121;2
08761132000571;2
08778250000169;2
08778268000241;2
08778268002295;2
08778268002880;2
08778268003852;2
08778268004905;2
08778268005120;2
08907776000878;2
09122706000362;2
09122706000524;2
09122706001172;2
09260290000187;2
10733319000503;2
37587111000156;2
45223579000190;2
36814674000177;2
49651124000126;2
02221962000287;2
07312912000148;2
08405292000154;2
08761124000525;2
08761140000275;2
08761157000222;2
08778243000248;2
08778268000594;2
08778268000918;2
08778268001302;2
08778268001728;2
08778268001809;2
08778268002376;2
08778268002457;2
08778268003348;2
08778268003429;2
08778268004077;2
08778268004239;2
08778268004409;2
08778292000108;2
08778300000450;2
08778300000701;2
08907776000606;2
09122706001334;2
09122706001504;2
09122706001768;2
09128000000570;2
09188376000146;2
09193681000126;2
09260316000197;2
09370990000124;2
03618802000158;2
05012350000191;2
06926139000147;2
08761124000606;2
08778268000756;2
08778268001132;2
08778268001566;2
08778268002104;2
08778268004310;2
08778284000234;2
08778300001007;2
08907776000100;2
08907776000959;2
08996452000187;2
03609595000175;2
05752835000111;2
07300006000123;2
08761124000100;2
08761124000282;2
08761132000300;2
08761140000194;2
08778268000837;2
08778268001647;2
08778268003500;2
08778268005200;2
08778300000965;2
08907750000153;2
08907750000315;2
08907776000525;2
08951600000147;2
09122706000109;2
09122706000877;2
09128000000499;2
09300922000199;2
10595549000120;2
11061594000167;2
11887642000170;2
14113131000190;2
22404257000141;2
40954992000100;2
41226895000164;2
11993326000183;2
22024932000107;2
38111778000140;2
40971152000156;2
41134719000100;2
49603010000100;2
02102173000146;2
04838295000120;2
06121067000160;2
07456196000172;2
07603529000149;2
08366304000189;2
08761132000229;2
08761132000490;2
08778268000675;2
08778268001051;2
08778268001485;2
08778268001990;2
08778268004824;2
08778268005553;2
08778284000153;2
08907776000282;2
09128000000308;2
10733319000341;2
12251050000120;2
12271681000101;2
21841253000168;2
40954992000291;2
40975997000110;2
44724233000102;2
44993952000129;2
09283912000192;2
09283110000263;2
09283110000182;2
22902046000139;2
09283185000406;2
09283185000244;2
09283185000163;2
09283185000325;2
09283185000597;2
14816627000120;1
18678313000169;1
22816713000160;1
22902276000106;1
01958301000195;1
04606614000172;1
08609617000110;1
13835189000184;1
14593429000144;1
19450630000196;1
02490994000105;1
02716554000115;1
03216923000173;1
03302160000183;1
05293992000106;1
07369201000100;1
17424683000107;1
05324241000100;1
05994044000106;1
19273859000100;1
02716554000115;1
05296853000136;1
11712547000136;1
11935744000114;1
35746665000123;1
51510086000133;1
02471378000107;1
03208756000119;1
13039091000110;1
14593429000144;1
03226148000137;1
46629750000128;1
03131722000173;1
07619376000128;1
13770749000160;1
14536666000173;1
16665448000164;1
22851453000164;1
09265468000182;1
14536652000150;1
49415044000171;1
10882069000140;1
10882069000140;1
19710956000105;1
31858672000166;1
34309190000145;1
41406586000176;1
00371600000166;2
00371600000328;2
00371600000409;2
02921821000277;2
08269847001311;2
08269847001583;2
08946006000168;2
08973752000906;2
08973752001031;2
08973752002941;2
08973752003409;2
08973752003751;2
08973752004057;2
08973752004138;2
08973752004219;2
08973752004480;2
08973752005614;2
08973752005886;2
08973752006181;2
08973752006696;2
08973752007668;2
08973752008206;2
08973752009873;2
08973752010456;2
08973752010537;2
08973752010618;2
08973752011347;2
08973752011932;2
08973752012823;2
09123654001663;2
09123654001825;2
09123654002988;2
09123654004921;2
09123654005308;2
09123654005901;2
09291030000250;2
40981516000774;2
02921821000196;2
08269847000420;2
08269847001150;2
08269847001664;2
08683641000361;2
08973752005290;2
08973752008710;2
08973752009601;2
08973752010103;2
08973752011770;2
08973752012238;2
09123654000420;2
09123654001400;2
09123654004255;2
09123654005227;2
09123654006622;2
09123654007351;2
09123654007602;2
09123654007947;2
09295684000170;2
09307729000180;2
09361361000219;2
40981516001312;2
40981516002203;2
40981516000855;2
40981516001150;2
40981516001401;2
40981516001584;2
40981516003285;2
42422253003704;2
00371600000247;2
08269847000340;2
08269847001079;2
08269847001400;2
08269847002474;2
08269847002717;2
08683641001171;2
08973752001899;2
08973752002356;2
08973752003085;2
08973752005029;2
08973752005452;2
08973752005533;2
08973752007153;2
08973752012319;2
08973752012742;2
09123027000146;2
09123654000187;2
09123654000187;2
09123654001906;2
09123654002201;2
09123654004174;2
09123654004689;2
09123654005146;2
09123654005499;2
09123654006118;2
09123654006541;2
09123654007513;2
09293069000125;1
12926838000190;2
12942165000161;1
40981516000189;2
40981516001231;2
40981516002394;2
40981516003013;2
41136532000138;2
00371600000670;2
08269847001745;2
08269847002202;2
08683641000108;2
08683641000280;2
08683641000957;2
08683641001503;2
08683641001686;2
08973752000140;2
08973752000221;2
08973752001112;2
08973752001384;2
08973752001546;2
08973752002194;2
08973752002275;2
08973752002860;2
08973752003832;2
08973752004723;2
08973752005100;2
08973752008397;2
08973752008800;2
08973752010022;2
08973752011185;2
08973752011428;2
08973752011851;2
08973752012157;2
09111618000284;2
09123027000227;2
09123654000500;2
09123654001078;2
09123654001230;2
09123654002716;2
09123654003011;2
09123654003283;2
09123654003445;2
09123654003607;2
09123654007009;2
09297235000161;1
09361361000138;2
40981516002556;2
00371600000328;2
00371600000751;2
08269847000854;2
08269847001826;2
08683641000523;2
08973752000302;2
08973752000817;2
08973752002437;2
08973752003590;2
08973752004561;2
08973752004995;2
08973752008044;2
08973752009016;2
08973752010294;2
08973752011266;2
08973752012076;2
08973752013129;2
09111618000101;2
09111618000101;2
09123654000934;2
09123654001582;2
09123654002805;2
09123654003100;2
09123654006380;2
33820785000106;2
40981516000693;2
40981516001908;2
40981516002718;2
40981516002980;2
40981516003366;2
08269847000692;2
08269847002393;2
08683641000442;2
08683641001767;2
08695900000293;2
08973752001708;2
08973752002518;2
08973752003328;2
08973752003913;2
08973752006505;2
08973752007820;2
08973752008125;2
08973752008478;2
08973752009440;2
08973752010375;2
08973752010960;2
08973752012580;2
08973752012904;2
09123654000691;2
09123654000772;2
09123654002392;2
09123654003798;2
09123654004760;2
09123654005065;2
09123654007785;2
09123654007866;2
09307729000260;2
09307729000341;2
24290645000174;2
35497734000102;1
40981516000260;2
40981516000502;2
40981516002637;2
08269847000188;2
08269847000773;2
08269847001230;2
08269847002040;2
08683641000604;2
08683641000795;2
08946006000249;2
08973752000493;2
08973752001201;2
08973752001627;2
08973752003247;2
08973752004804;2
08973752006009;2
08973752007404;2
08973752007749;2
08973752009520;2
08973752010707;2
08973752010880;2
08973752011509;2
08973752011690;2
08973752013200;2
09123654000853;2
09123654001744;2
09123654003526;2
09123654003879;2
09123654004506;2
09291030000179;2
40981516000421;2
40981516000936;2
40981516002041;2
40981516002122;2
40981516002807;2
00371600000166;2
02343132000141;2
02343132000141;2
08269847000269;2
08269847000501;2
08269847001907;2
08269847002636;2
08695900000102;2
08950297000168;2
08973752000574;2
08973752005371;2
08973752006262;2
08973752006777;2
08973752006858;2
08973752006939;2
08973752007072;2
08973752007234;2
08973752007587;2
08973752007900;2
08973752009105;2
08973752012661;2
09123654001310;2
09123654002554;2
09123654002635;2
09123654004840;2
09123654006703;2
09123654008080;2
09123654008161;2
40981516001665;2
40981516001827;2
40981516003528;2
08269847002121;2
08683641001090;2
08683641001252;2
08683641001333;2
08683641001414;2
08973752000655;2
08973752000736;2
08973752001465;2
08973752001970;2
08973752002003;2
08973752002607;2
08973752003670;2
08973752004308;2
08973752004642;2
08973752006343;2
08973752009288;2
08973752009792;2
08973752012408;2
08973752013048;2
08973752013390;2
09123654000268;2
09123654002040;2
09123654002120;2
09123654002473;2
09123654004336;2
09123654006037;2
09123654006975;2
09366790000106;2
40981516001070;2
40981516001746;2
00371600000590;2
03107781000106;1
08269847000935;2
08269847002555;2
08683641000876;2
08973752002780;2
08973752003166;2
08973752005703;2
08973752005967;2
08973752006424;2
08973752007315;2
08973752008559;2
08973752008630;2
08973752008982;2
08973752009369;2
08973752009954;2
08973752011002;2
09123654000349;2
09123654001159;2
09123654003364;2
09123654003950;2
09123654004093;2
09123654004417;2
09123654005570;2
09123654005650;2
09123654005731;2
09123654005812;2
09123654006207;2
09123654006460;2
09123654006894;2
09123654007190;2
09123654007270;2
09123654007432;2
09189499000100;2
40981516000340;2
40981516002475;2
40981516003102;2
40981516003447;2
10876240000108;1
21959364000173;2
